state,party4
florida,independent
michigan,democrat
north carolina,democrat
michigan,independent
indiana,independent
connecticut,independent
alabama,independent
iowa,independent
new york,democrat
mississippi,democrat
oklahoma,democrat
texas,republican
missouri,democrat
alabama,independent
north dakota,democrat
pennsylvania,democrat
missouri,independent
virginia,independent
virginia,independent
illinois,independent
illinois,democrat
texas,republican
oklahoma,independent
illinois,republican
illinois,democrat
maryland,republican
florida,democrat
georgia,republican
wisconsin,independent
texas,democrat
texas,democrat
iowa,republican
texas,independent
texas,republican
illinois,democrat
texas,republican
missouri,independent
wisconsin,independent
illinois,republican
missouri,democrat
tennessee,independent
texas,independent
texas,other\no preference\dk\refused
alabama,independent
texas,republican
tennessee,independent
wisconsin,democrat
new jersey,independent
minnesota,democrat
texas,republican
louisiana,democrat
texas,democrat
texas,independent
georgia,democrat
michigan,republican
alabama,republican
pennsylvania,democrat
tennessee,democrat
minnesota,democrat
ohio,independent
new jersey,independent
wisconsin,republican
florida,independent
new york,republican
wisconsin,democrat
connecticut,republican
iowa,republican
north carolina,independent
kentucky,democrat
new york,democrat
ohio,independent
pennsylvania,independent
virginia,republican
louisiana,republican
rhode island,independent
vermont,republican
minnesota,republican
texas,republican
ohio,democrat
nebraska,independent
texas,republican
missouri,republican
oklahoma,independent
tennessee,other\no preference\dk\refused
alabama,democrat
arkansas,republican
new york,other\no preference\dk\refused
new jersey,republican
texas,republican
texas,independent
alabama,independent
texas,other\no preference\dk\refused
north carolina,democrat
missouri,republican
north carolina,independent
illinois,democrat
vermont,independent
missouri,republican
oklahoma,republican
illinois,independent
mississippi,independent
kentucky,democrat
virginia,other\no preference\dk\refused
nebraska,republican
oklahoma,democrat
michigan,democrat
virginia,republican
illinois,democrat
tennessee,republican
new york,democrat
texas,republican
florida,democrat
ohio,democrat
maryland,republican
north carolina,republican
iowa,democrat
minnesota,republican
wisconsin,independent
illinois,democrat
tennessee,independent
ohio,democrat
maryland,democrat
kansas,democrat
minnesota,democrat
ohio,republican
wisconsin,republican
kentucky,republican
new hampshire,democrat
pennsylvania,independent
pennsylvania,republican
delaware,independent
nebraska,democrat
kentucky,democrat
texas,democrat
florida,republican
tennessee,other\no preference\dk\refused
florida,republican
west virginia,independent
texas,independent
tennessee,democrat
arkansas,other\no preference\dk\refused
texas,democrat
north carolina,democrat
virginia,republican
new york,republican
michigan,democrat
indiana,democrat
michigan,independent
new york,democrat
north carolina,democrat
michigan,democrat
ohio,republican
pennsylvania,other\no preference\dk\refused
florida,republican
michigan,independent
minnesota,democrat
maine,republican
michigan,independent
kentucky,democrat
pennsylvania,democrat
florida,independent
alabama,democrat
virginia,republican
massachusetts,independent
pennsylvania,independent
tennessee,republican
new york,independent
maryland,other\no preference\dk\refused
wisconsin,independent
south carolina,independent
minnesota,independent
texas,independent
virginia,republican
texas,republican
kentucky,democrat
wisconsin,democrat
virginia,other\no preference\dk\refused
iowa,republican
rhode island,independent
ohio,democrat
new york,democrat
indiana,democrat
new york,democrat
kentucky,republican
delaware,democrat
georgia,republican
kentucky,independent
michigan,independent
texas,republican
wisconsin,democrat
illinois,democrat
texas,republican
iowa,republican
minnesota,other\no preference\dk\refused
texas,independent
new york,independent
alabama,independent
texas,independent
tennessee,republican
minnesota,other\no preference\dk\refused
utah,independent
arizona,independent
utah,independent
nevada,independent
oregon,republican
louisiana,independent
california,independent
wisconsin,other\no preference\dk\refused
texas,independent
washington,democrat
illinois,democrat
new mexico,democrat
new mexico,republican
texas,independent
alabama,independent
missouri,democrat
texas,independent
wisconsin,independent
minnesota,republican
kentucky,democrat
wisconsin,republican
tennessee,democrat
texas,independent
missouri,democrat
missouri,independent
illinois,independent
arkansas,democrat
kansas,republican
tennessee,independent
california,republican
washington,democrat
colorado,other\no preference\dk\refused
colorado,republican
texas,independent
missouri,independent
nevada,republican
california,independent
minnesota,republican
california,republican
illinois,republican
texas,independent
tennessee,republican
illinois,independent
nebraska,republican
texas,republican
indiana,independent
texas,other\no preference\dk\refused
minnesota,democrat
illinois,republican
california,independent
california,democrat
california,democrat
california,independent
colorado,republican
colorado,republican
california,democrat
california,democrat
utah,independent
arizona,republican
california,republican
washington,democrat
arizona,independent
arizona,other\no preference\dk\refused
colorado,republican
arizona,democrat
idaho,republican
california,republican
nevada,republican
california,democrat
california,republican
california,republican
california,independent
new mexico,democrat
california,democrat
new mexico,democrat
new mexico,republican
california,republican
washington,democrat
utah,republican
california,republican
california,democrat
california,independent
washington,other\no preference\dk\refused
california,independent
oregon,republican
california,independent
california,democrat
california,independent
oregon,republican
washington,democrat
washington,republican
california,democrat
california,democrat
california,democrat
washington,democrat
washington,democrat
arizona,republican
california,independent
oregon,democrat
california,republican
georgia,republican
florida,independent
new jersey,independent
ohio,republican
michigan,democrat
vermont,republican
florida,democrat
south carolina,democrat
kentucky,republican
florida,republican
ohio,independent
kentucky,democrat
south carolina,independent
north carolina,republican
ohio,democrat
florida,republican
georgia,democrat
michigan,democrat
georgia,republican
pennsylvania,democrat
georgia,republican
north carolina,republican
new jersey,republican
pennsylvania,republican
florida,democrat
pennsylvania,independent
virginia,independent
pennsylvania,republican
ohio,other\no preference\dk\refused
new york,republican
pennsylvania,democrat
georgia,democrat
massachusetts,democrat
pennsylvania,republican
florida,republican
new jersey,independent
delaware,other\no preference\dk\refused
florida,democrat
pennsylvania,democrat
virginia,democrat
kentucky,democrat
florida,democrat
ohio,democrat
florida,democrat
ohio,republican
new york,democrat
florida,democrat
north carolina,democrat
pennsylvania,independent
maryland,republican
pennsylvania,republican
north carolina,democrat
north carolina,independent
michigan,republican
maryland,democrat
new york,republican
georgia,democrat
new york,independent
